cell_type,gene,module
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032363201.2,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_NVE19537,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032374705.2,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048731060.1,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048724583.1,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001631876.3,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001635941.3,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032374335.2,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001626749.3,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032383681.2,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032379847.2,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001631817.3,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001624294.3,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629239.3,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032361892.2,neuron_Pou4_FoxL2_3_module_9
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032378687.2,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001625964.3,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001633819.3,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048731832.1,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048730015.1,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032366530.2,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001640716.3,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629094.3,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048728976.1,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_NVE21804,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048729481.1,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032366205.2,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001624370.3,neuron_Pou4_FoxL2_3_module_3
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032377792.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048721937.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001639372.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048721936.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001638629.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048724864.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_v1g220271,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032365233.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048734179.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_NVE5783,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001637344.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048726395.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048719776.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001625903.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032369360.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_NVE25581,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629728.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032384616.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001637926.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001640548.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032381945.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048720479.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048720758.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_v1g212694,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001622816.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032367616.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032386760.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048721227.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001623467.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032376044.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001633105.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032373521.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001623655.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001639575.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001636538.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032369002.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001639580.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032367363.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_v1g218449,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032370846.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032375375.2,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001631673.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032385246.1,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001631958.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001641691.3,neuron_Pou4_FoxL2_3_module_10
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032378457.2,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_NVE17617,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032379810.2,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001637628.3,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032377260.2,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032366449.2,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_NVE16530,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_NVE1325,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032364887.2,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048731921.1,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032372647.2,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032366085.2,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032365465.2,neuron_Pou4_FoxL2_3_module_5
neuron_Pou4_FoxL2_3,Nvec_NVE24980,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_v1g93841,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032374876.2,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_NVE18512,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_NVE12961,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048729375.1,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001624006.3,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_NVE10719,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048730754.1,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048727543.1,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001641212.3,neuron_Pou4_FoxL2_3_module_12
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032367460.2,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032362713.2,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_NVE10443,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032376774.2,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032386394.2,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001625696.3,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001628089.3,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032378865.2,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001622809.3,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032372007.2,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_NVE22133,neuron_Pou4_FoxL2_3_module_6
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001633894.3,neuron_Pou4_FoxL2_3_module_8
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629329.3,neuron_Pou4_FoxL2_3_module_8
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032363620.2,neuron_Pou4_FoxL2_3_module_8
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032366733.2,neuron_Pou4_FoxL2_3_module_8
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001627342.3,neuron_Pou4_FoxL2_3_module_8
neuron_Pou4_FoxL2_3,Nvec_NVE16374,neuron_Pou4_FoxL2_3_module_8
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032375225.2,neuron_Pou4_FoxL2_3_module_8
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032364076.2,neuron_Pou4_FoxL2_3_module_8
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629605.3,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032362290.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032366242.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032372160.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032378793.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001635393.3,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032370592.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032378796.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032376562.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032372500.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_NVE4416,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629787.3,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629110.3,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032376696.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048729256.1,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048730267.1,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032383641.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032387219.2,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048725649.1,neuron_Pou4_FoxL2_3_module_7
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032384297.2,neuron_Pou4_FoxL2_3_module_14
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032385393.2,neuron_Pou4_FoxL2_3_module_14
neuron_Pou4_FoxL2_3,Nvec_v1g229213,neuron_Pou4_FoxL2_3_module_14
neuron_Pou4_FoxL2_3,Nvec_NVE21171,neuron_Pou4_FoxL2_3_module_14
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001638140.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048720266.1,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032383658.2,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032380675.2,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001622244.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048731934.1,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032381933.2,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001636779.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032363793.2,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001637948.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001635477.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001632713.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048731648.1,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048721230.1,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048730035.1,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001622934.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_v1g246106,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048721709.1,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032382710.2,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001640781.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_NVE22301,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032381935.2,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048731255.1,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001626738.3,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048728211.1,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032379223.2,neuron_Pou4_FoxL2_3_module_11
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048725163.1,neuron_Pou4_FoxL2_3_module_13
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001636753.3,neuron_Pou4_FoxL2_3_module_13
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032362808.2,neuron_Pou4_FoxL2_3_module_13
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048731922.1,neuron_Pou4_FoxL2_3_module_13
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032377282.2,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032380535.2,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048720368.1,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032378685.2,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_NVE13257,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_v1g241276,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_NVE24623,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048730275.1,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032380333.2,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048727402.1,neuron_Pou4_FoxL2_3_module_15
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629589.3,neuron_Pou4_FoxL2_3_module_19
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048733585.1,neuron_Pou4_FoxL2_3_module_19
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032386335.2,neuron_Pou4_FoxL2_3_module_19
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048721217.1,neuron_Pou4_FoxL2_3_module_19
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001630871.3,neuron_Pou4_FoxL2_3_module_19
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032383848.2,neuron_Pou4_FoxL2_3_module_19
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001637125.3,neuron_Pou4_FoxL2_3_module_19
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032375984.2,neuron_Pou4_FoxL2_3_module_19
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048729664.1,neuron_Pou4_FoxL2_3_module_17
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_048725039.1,neuron_Pou4_FoxL2_3_module_17
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032374398.2,neuron_Pou4_FoxL2_3_module_17
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032373141.2,neuron_Pou4_FoxL2_3_module_18
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032377532.2,neuron_Pou4_FoxL2_3_module_18
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032384559.2,neuron_Pou4_FoxL2_3_module_18
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032370799.2,neuron_Pou4_FoxL2_3_module_22
neuron_Pou4_FoxL2_3,Nvec_v1g245418,neuron_Pou4_FoxL2_3_module_22
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001629485.3,neuron_Pou4_FoxL2_3_module_20
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001626783.3,neuron_Pou4_FoxL2_3_module_20
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_001626052.3,neuron_Pou4_FoxL2_3_module_21
neuron_Pou4_FoxL2_3,Nvec_vc1.1_XM_032381931.2,neuron_Pou4_FoxL2_3_module_21
neuronal_gastrula,Nvec_vc1.1_XM_001633901.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048729121.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032372710.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001641022.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032374335.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032374041.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001639991.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048729934.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048723161.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032370984.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001631160.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032371040.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001631673.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032372148.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001638049.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001637260.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001626953.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032363678.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032368533.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032362102.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032385897.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001639888.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001626749.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032379498.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001622951.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001633819.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_NVE515,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001636904.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_v1g237880,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032374819.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001633821.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048726421.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032377318.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048729169.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032381371.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001631052.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001628279.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001640716.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032384528.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032377897.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032373517.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032379847.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001639209.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032376803.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032363201.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048734056.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001632402.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001639531.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032386756.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032365024.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048719899.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032364250.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032379825.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048731832.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001633454.3,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_v1g241678,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032386302.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_048732663.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032381143.1,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_032378806.2,neuronal_gastrula_module_2
neuronal_gastrula,Nvec_vc1.1_XM_001631504.3,neuronal_gastrula_module_2
